x, y, z, density
0.538414, 0.096302, -0.227183, 1.000000
-0.344819, 0.812561, 0.789933, 0.000000
-0.686905, -0.671610, -0.783965, 0.000000
0.239371, -0.477871, 0.358105, 1.000000
-0.165107, -0.597490, -0.302071, 1.000000
0.294531, -0.133486, 0.766706, 0.000000
-0.290179, -0.886775, -0.538204, 0.000000
-0.223981, 0.880258, -0.865633, 0.000000
-0.022155, 0.819493, 0.761393, 0.000000
0.089358, -0.810482, -0.449013, 0.000000
0.388153, -0.045294, -0.088538, 1.000000
-0.839864, -0.810817, -0.005360, 0.000000
0.704951, -0.232197, 0.773894, 0.000000
0.453950, 0.679669, -0.137991, 0.000000
0.429494, 0.746284, 0.531430, 0.000000
0.190698, -0.118364, 0.853849, 0.000000
-0.830200, -0.361529, -0.389326, 0.000000
0.029680, 0.383734, -0.016471, 1.000000
-0.363678, 0.527591, -0.357305, 1.000000
-0.871543, -0.744455, -0.276183, 0.000000
-0.208571, -0.439126, 0.383761, 1.000000
0.127176, -0.085225, -0.115522, 1.000000
0.738099, -0.630122, 0.064236, 0.000000
-0.483565, -0.719022, -0.020935, 0.000000
-0.535795, 0.244837, -0.684417, 0.000000
-0.559686, -0.844935, -0.192143, 0.000000
0.513355, -0.135990, -0.134591, 1.000000
0.425368, -0.081381, -0.575877, 1.000000
-0.823708, 0.781826, 0.860775, 0.000000
0.239301, 0.175099, 0.253739, 1.000000
-0.202390, -0.834342, -0.394848, 0.000000
-0.535709, -0.828558, 0.090891, 0.000000
0.727794, -0.413091, -0.342581, 0.000000
-0.164530, -0.541474, -0.067172, 1.000000
-0.013738, 0.688473, 0.411524, 1.000000
0.013083, -0.876588, -0.814582, 0.000000
-0.471546, 0.822964, -0.104579, 0.000000
0.363495, -0.550523, -0.786566, 0.000000
0.471385, 0.888889, 0.153562, 0.000000
0.266223, 0.594441, -0.571875, 0.000000
-0.488331, 0.678209, 0.113331, 0.000000
0.734354, -0.323925, -0.163191, 0.000000
-0.276436, -0.467832, 0.707226, 0.000000
0.041804, 0.177131, -0.752620, 1.000000
-0.546854, -0.169183, -0.677958, 0.000000
-0.072941, 0.056347, 0.345939, 1.000000
0.657304, 0.531107, 0.526590, 0.000000
0.423240, -0.000488, 0.614027, 1.000000
-0.873434, -0.347922, -0.775849, 0.000000
0.183682, -0.516633, -0.504444, 1.000000
0.523164, 0.830615, 0.360866, 0.000000
0.870841, -0.407183, 0.149139, 0.000000
0.334174, -0.596156, -0.556732, 0.000000
-0.801265, 0.143363, -0.691745, 0.000000
0.232955, 0.842619, 0.218729, 0.000000
0.204108, -0.394773, -0.822578, 0.000000
0.238128, 0.359981, -0.281791, 1.000000
0.495529, -0.773729, -0.601012, 0.000000
-0.880426, -0.760548, 0.192935, 0.000000
0.253546, -0.675008, 0.603796, 0.000000
0.825026, 0.382293, 0.840871, 0.000000
-0.263759, 0.898360, -0.472228, 0.000000
0.841138, -0.244454, -0.640281, 0.000000
0.695053, 0.346989, -0.114377, 1.000000
0.780086, 0.770780, -0.276782, 0.000000
0.289857, 0.044780, -0.511593, 1.000000
0.228730, 0.415871, -0.189881, 1.000000
-0.581993, -0.477625, 0.760447, 0.000000
0.288398, -0.010345, -0.866752, 0.000000
0.294917, -0.388801, -0.560979, 1.000000
-0.750571, 0.040818, 0.386387, 0.000000
-0.302601, -0.242549, 0.280268, 1.000000
0.442925, 0.583840, 0.169144, 1.000000
-0.000949, 0.859769, -0.279100, 0.000000
0.154248, 0.048815, 0.101922, 1.000000
-0.662500, -0.030395, -0.526478, 0.000000
-0.161697, 0.167938, 0.319954, 1.000000
0.287555, -0.573449, 0.177588, 1.000000
-0.445024, -0.705018, -0.413625, 0.000000
0.442375, -0.058668, -0.219201, 1.000000
0.167298, 0.447560, 0.418309, 1.000000
-0.563888, 0.345063, 0.103319, 1.000000
-0.038177, -0.415543, 0.651376, 1.000000
-0.062007, -0.607244, 0.176795, 1.000000
-0.540873, 0.193923, -0.867744, 0.000000
-0.035811, 0.772802, -0.749728, 0.000000
0.239193, 0.330096, 0.106830, 1.000000
0.448624, 0.559694, 0.001052, 1.000000
0.140153, -0.443834, 0.583391, 1.000000
0.701872, 0.579138, 0.771536, 0.000000
-0.786333, 0.242692, 0.349725, 0.000000
-0.147409, -0.260810, 0.882080, 0.000000
-0.044682, 0.397040, 0.377136, 1.000000
0.027786, 0.215342, -0.193462, 1.000000
0.349906, -0.480120, 0.622553, 0.000000
0.522940, -0.749801, 0.690095, 0.000000
0.654846, -0.357372, -0.267385, 1.000000
0.177369, 0.039390, -0.249850, 1.000000
0.846444, -0.672537, 0.126886, 0.000000
-0.359005, 0.336077, -0.864169, 0.000000
0.200471, 0.667840, 0.665183, 0.000000
-0.107158, -0.430292, 0.315633, 1.000000
0.852324, 0.307218, 0.877337, 0.000000
-0.083196, -0.421468, 0.074122, 1.000000
-0.619389, 0.690949, -0.756083, 0.000000
0.404473, 0.558409, 0.512791, 0.000000
-0.202983, -0.790205, -0.221337, 0.000000
0.351380, 0.077982, -0.476887, 1.000000
0.627725, 0.241728, 0.872134, 0.000000
-0.874687, 0.161029, 0.464496, 0.000000
-0.662866, 0.283781, 0.316160, 1.000000
-0.347765, -0.766335, -0.281795, 0.000000
-0.687515, -0.824862, -0.813443, 0.000000
-0.718173, -0.097613, -0.218104, 1.000000
0.344760, -0.517749, -0.134073, 1.000000
-0.312764, -0.701900, 0.402061, 0.000000
0.732280, -0.333215, -0.799867, 0.000000
0.642517, 0.025361, 0.898780, 0.000000
0.676963, 0.834617, -0.440453, 0.000000
-0.447452, 0.621095, 0.784593, 0.000000
0.537371, 0.880430, 0.679478, 0.000000
-0.792582, 0.412826, -0.387890, 0.000000
0.515658, -0.047682, 0.555311, 1.000000
-0.772632, -0.297139, 0.602766, 0.000000
-0.770572, 0.377043, 0.533093, 0.000000
0.579389, 0.159579, -0.443084, 1.000000
-0.220187, 0.431097, 0.305881, 1.000000
-0.727254, 0.136358, -0.260796, 1.000000
-0.488924, 0.882622, 0.023588, 0.000000
-0.156637, -0.724998, -0.100602, 1.000000
-0.441364, 0.757421, -0.195943, 0.000000
0.498415, 0.625163, -0.689807, 0.000000
-0.855417, 0.566456, -0.088785, 0.000000
-0.116693, -0.742193, 0.579844, 0.000000
0.367128, 0.623109, -0.488381, 0.000000
0.495216, -0.438407, 0.684402, 0.000000
0.222719, 0.458390, -0.512342, 1.000000
-0.866436, -0.115047, -0.006088, 0.000000
0.534127, 0.237664, 0.360834, 1.000000
-0.298681, -0.201119, 0.360272, 1.000000
-0.058912, 0.160190, -0.550641, 1.000000
-0.469413, -0.036459, -0.051247, 1.000000
-0.379034, -0.617115, -0.224914, 1.000000
0.506273, -0.549377, 0.726443, 0.000000
-0.643590, -0.564345, -0.887784, 0.000000
0.815641, 0.013439, 0.594407, 0.000000
-0.782009, -0.059259, -0.883692, 0.000000
0.540030, 0.318422, -0.383330, 1.000000
0.862177, 0.108647, -0.306922, 0.000000
0.262330, -0.579250, 0.394573, 1.000000
-0.695680, 0.384386, 0.110135, 1.000000
-0.159225, 0.491674, -0.248748, 1.000000
0.739073, 0.091892, -0.705600, 0.000000
0.764022, 0.502001, 0.589181, 0.000000
0.756988, 0.406492, 0.320379, 0.000000
0.367681, -0.260496, 0.403084, 1.000000
0.009362, 0.094782, -0.372646, 1.000000
0.086880, -0.273702, 0.337630, 1.000000
-0.631922, 0.661332, -0.155203, 0.000000
-0.210996, -0.309205, 0.528473, 1.000000
-0.053141, 0.549584, -0.495308, 1.000000
-0.053650, -0.614266, -0.733724, 0.000000
-0.860408, -0.386146, -0.682505, 0.000000
-0.816113, 0.468255, 0.628405, 0.000000
-0.318695, -0.434061, -0.123763, 1.000000
0.379619, -0.589032, 0.222552, 1.000000
0.752519, 0.833202, -0.823062, 0.000000
-0.163262, 0.461481, 0.208202, 1.000000
-0.593655, 0.151489, 0.579234, 0.000000
0.398674, -0.116930, -0.320598, 1.000000
-0.043056, 0.154180, 0.067399, 1.000000
0.565123, 0.887147, 0.872667, 0.000000
-0.787688, -0.550560, -0.444266, 0.000000
-0.835207, -0.554442, -0.064967, 0.000000
-0.239201, 0.026773, -0.646305, 1.000000
0.839982, -0.243362, 0.533852, 0.000000
0.588003, 0.369153, 0.254823, 1.000000
-0.293332, -0.142314, -0.521304, 1.000000
-0.231475, -0.590416, -0.214618, 1.000000
0.383420, 0.591201, 0.162691, 1.000000
0.298887, 0.750590, -0.450606, 0.000000
0.819941, -0.308671, -0.815958, 0.000000
-0.635632, -0.803163, -0.137352, 0.000000
-0.006285, 0.052428, 0.256593, 1.000000
0.881319, 0.303489, -0.469071, 0.000000
0.875500, 0.106984, -0.511617, 0.000000
0.196096, -0.846206, -0.052733, 0.000000
-0.475123, 0.847321, 0.583986, 0.000000
-0.004330, 0.420383, -0.008723, 1.000000
-0.685515, -0.883481, 0.429680, 0.000000
-0.514039, -0.046698, -0.813771, 0.000000
0.696558, 0.236820, 0.043074, 1.000000
0.832069, 0.431381, 0.006800, 0.000000
-0.351466, 0.293475, -0.870273, 0.000000
0.751188, 0.798930, 0.348029, 0.000000
-0.732361, 0.505574, -0.507423, 0.000000
-0.209358, -0.429761, -0.736346, 0.000000
-0.517621, -0.307193, -0.189191, 1.000000
0.160484, -0.670720, 0.808243, 0.000000
-0.207030, -0.727087, 0.118267, 1.000000
-0.378092, 0.351518, -0.726889, 0.000000
0.064032, -0.207802, 0.645783, 1.000000
0.785342, 0.304669, 0.453385, 0.000000
0.794013, -0.312328, 0.187649, 0.000000
0.282110, 0.400933, -0.893608, 0.000000
0.125469, 0.113847, -0.080537, 1.000000
-0.038948, -0.792340, -0.754227, 0.000000
-0.132571, -0.623103, 0.367542, 1.000000
0.018825, 0.091213, -0.245453, 1.000000
0.428716, -0.881235, 0.559314, 0.000000
0.820122, 0.169112, -0.469944, 0.000000
-0.262971, -0.827909, 0.844245, 0.000000
0.085944, 0.757520, 0.201736, 1.000000
-0.375412, 0.166580, 0.371108, 1.000000
-0.558947, -0.618197, 0.850651, 0.000000
-0.115573, -0.804609, -0.496028, 0.000000
0.755309, 0.474049, -0.352143, 0.000000
-0.212339, -0.831726, 0.321998, 0.000000
0.077237, 0.307665, -0.285605, 1.000000
0.578212, 0.679537, -0.861079, 0.000000
0.713394, 0.197120, -0.361009, 0.000000
-0.822430, -0.844007, 0.385128, 0.000000
0.230280, -0.153434, -0.210044, 1.000000
0.220403, 0.081077, 0.619942, 1.000000
-0.891430, 0.149542, 0.860269, 0.000000
-0.162817, -0.576758, -0.143011, 1.000000
0.266777, -0.358425, -0.874218, 0.000000
0.746765, 0.683979, -0.716549, 0.000000
0.248551, -0.610322, -0.744087, 0.000000
-0.196644, -0.664167, 0.886089, 0.000000
-0.158777, -0.887177, -0.288834, 0.000000
0.051093, -0.762124, 0.180708, 1.000000
0.794193, 0.565168, -0.819162, 0.000000
-0.153675, 0.082486, 0.101489, 1.000000
-0.817066, 0.808043, -0.079340, 0.000000
0.208661, -0.616986, 0.114594, 1.000000
-0.341356, 0.150183, 0.001408, 1.000000
0.394021, -0.231047, -0.273353, 1.000000
0.699401, 0.432119, 0.259466, 0.000000
-0.620995, 0.731983, -0.573224, 0.000000
0.467389, -0.087036, -0.566999, 1.000000
0.155532, -0.165483, 0.088100, 1.000000
0.033149, 0.495884, 0.311336, 1.000000
0.079849, -0.031593, 0.774408, 1.000000
0.162127, -0.792057, 0.762403, 0.000000
0.671206, -0.402156, -0.682052, 0.000000
0.351118, -0.461619, -0.617944, 0.000000
0.490734, -0.666639, -0.863239, 0.000000
-0.285814, 0.319274, 0.572100, 1.000000
-0.154191, 0.151295, 0.521925, 1.000000
-0.753784, 0.087653, -0.320423, 0.000000
0.756934, 0.113992, -0.278187, 0.000000
-0.843372, -0.029852, -0.177923, 0.000000
0.827496, 0.498492, -0.770588, 0.000000
-0.486800, 0.543478, -0.762954, 0.000000
0.099527, -0.899603, 0.483311, 0.000000
-0.105425, -0.276810, -0.258243, 1.000000
-0.805966, 0.572560, -0.162369, 0.000000
-0.045461, 0.618974, 0.067513, 1.000000
0.068135, -0.072950, 0.519730, 1.000000
0.030312, -0.549949, -0.659906, 0.000000
0.839684, -0.709454, 0.689537, 0.000000
0.761859, -0.358151, 0.417480, 0.000000
-0.862595, 0.804461, 0.453021, 0.000000
0.420003, -0.004528, -0.877007, 0.000000
-0.372616, 0.713822, 0.832126, 0.000000
-0.469599, 0.119613, -0.621037, 1.000000
0.310231, 0.093620, 0.807938, 0.000000
0.370740, 0.898257, -0.588524, 0.000000
0.187152, 0.275523, 0.850593, 0.000000
0.345484, -0.140525, -0.252499, 1.000000
0.769644, 0.253836, 0.382588, 0.000000
0.645895, -0.570904, 0.349550, 0.000000
0.471930, -0.112460, 0.587309, 1.000000
0.816173, -0.040209, -0.763172, 0.000000
0.624170, -0.708941, -0.850236, 0.000000
0.161357, -0.601126, 0.835906, 0.000000
-0.489489, 0.449224, -0.356458, 1.000000
0.075451, 0.475380, 0.400223, 1.000000
-0.899159, -0.061388, 0.690836, 0.000000
0.682263, 0.631876, -0.493964, 0.000000
0.166199, -0.399523, 0.307078, 1.000000
-0.332758, 0.689958, 0.843949, 0.000000
0.563922, -0.859586, 0.235957, 0.000000
-0.260228, -0.329229, 0.545645, 1.000000
0.646335, -0.701449, 0.418679, 0.000000
0.612181, -0.732915, -0.110280, 0.000000
-0.088075, 0.567458, -0.340333, 1.000000
-0.624060, 0.679495, 0.686825, 0.000000
0.303568, 0.105514, 0.616601, 1.000000
-0.157311, -0.388397, -0.574682, 1.000000
0.206579, -0.622529, -0.855112, 0.000000
-0.772422, -0.230474, -0.496993, 0.000000
-0.418037, -0.383487, -0.068625, 1.000000
0.466038, 0.111624, 0.512037, 1.000000
-0.116286, -0.816800, 0.394492, 0.000000
-0.014882, 0.572257, -0.424938, 1.000000
-0.328060, 0.044222, 0.343008, 1.000000
-0.330195, 0.284128, 0.578193, 1.000000
0.307683, 0.561667, -0.246382, 1.000000
-0.429313, -0.288722, -0.374740, 1.000000
0.414950, -0.109341, -0.343205, 1.000000
-0.390744, 0.131082, -0.720299, 0.000000
0.812778, 0.335629, -0.429477, 0.000000
0.732497, 0.300301, 0.658206, 0.000000
0.505701, 0.709588, -0.508500, 0.000000
0.458615, -0.761447, 0.720129, 0.000000
0.635148, 0.606452, 0.222599, 0.000000
0.485636, 0.842099, -0.551080, 0.000000
-0.781286, 0.566043, -0.846255, 0.000000
-0.572597, -0.312466, 0.311544, 1.000000
-0.578876, 0.495979, -0.042341, 1.000000
-0.846187, -0.182607, -0.284045, 0.000000
-0.212157, 0.652647, -0.713038, 0.000000
-0.850997, 0.375637, -0.452636, 0.000000
-0.701929, 0.826881, -0.861893, 0.000000
-0.398683, -0.031644, 0.808599, 0.000000
-0.070287, 0.429056, -0.681748, 1.000000
0.215106, -0.138843, 0.494717, 1.000000
-0.319138, -0.002879, -0.188808, 1.000000
0.615751, -0.646919, 0.418362, 0.000000
-0.263467, -0.003209, 0.510075, 1.000000
-0.163771, -0.280340, -0.244872, 1.000000
-0.799970, -0.882530, -0.645536, 0.000000
-0.446943, 0.213843, 0.440842, 1.000000
0.808043, -0.229038, 0.357748, 0.000000
0.589471, 0.702062, -0.631480, 0.000000
0.430395, -0.409060, 0.539218, 1.000000
-0.684117, -0.769703, -0.608823, 0.000000
-0.342387, -0.631290, 0.017427, 1.000000
0.505389, 0.439828, 0.831956, 0.000000
0.643688, -0.899604, 0.681472, 0.000000
-0.811835, -0.067279, -0.662960, 0.000000
0.314624, -0.557860, -0.460396, 1.000000
0.040526, 0.835372, -0.658883, 0.000000
-0.868212, -0.365111, -0.174502, 0.000000
0.421765, 0.268019, -0.640384, 1.000000
0.722151, 0.176085, -0.874788, 0.000000
0.315698, 0.237229, -0.406983, 1.000000
0.306614, 0.582313, -0.029707, 1.000000
-0.259783, 0.727577, -0.569559, 0.000000
-0.699639, 0.504375, 0.129429, 0.000000
-0.366994, -0.515466, -0.616960, 0.000000
0.698148, 0.669996, -0.405461, 0.000000
0.550641, -0.371595, -0.324768, 1.000000
0.835778, -0.799037, 0.459480, 0.000000
0.294461, -0.428126, 0.770887, 0.000000
-0.209264, -0.620071, 0.029595, 1.000000
0.882915, -0.719844, 0.564462, 0.000000
-0.692258, 0.334763, 0.009585, 1.000000
-0.635213, 0.613023, -0.891526, 0.000000
0.579574, -0.481003, -0.881535, 0.000000
0.271598, 0.366634, -0.290510, 1.000000
0.601525, -0.431169, 0.560049, 0.000000
0.682513, 0.381383, -0.711560, 0.000000
-0.130988, 0.444786, -0.758476, 0.000000
0.492407, -0.509980, 0.703912, 0.000000
-0.787579, -0.855514, -0.453639, 0.000000
-0.465317, 0.455424, 0.586648, 0.000000
0.761487, -0.505530, 0.809145, 0.000000
0.552306, 0.636093, -0.552773, 0.000000
0.880943, 0.810294, -0.897539, 0.000000
0.078485, -0.041061, 0.610993, 1.000000
-0.420067, 0.439808, -0.852903, 0.000000
0.879222, -0.540968, 0.341911, 0.000000
0.772868, -0.828234, 0.348145, 0.000000
-0.655955, 0.890049, 0.142133, 0.000000
-0.247550, 0.580420, -0.888936, 0.000000
0.816786, 0.283605, -0.058532, 0.000000
0.854266, -0.103179, -0.135172, 0.000000
-0.794265, 0.530426, -0.301959, 0.000000
-0.123119, 0.257980, 0.595815, 1.000000
0.343400, 0.698667, -0.025022, 1.000000
0.301256, 0.545419, -0.283705, 1.000000
0.482148, -0.714226, -0.566746, 0.000000
0.047529, 0.149788, 0.376604, 1.000000
-0.686674, -0.624041, 0.452296, 0.000000
0.421678, 0.028351, 0.566892, 1.000000
0.657578, 0.664034, -0.207527, 0.000000
-0.699706, -0.578567, 0.311493, 0.000000
-0.108728, 0.848584, -0.433309, 0.000000
0.526016, 0.132495, 0.559067, 1.000000
0.837896, -0.625661, -0.573744, 0.000000
-0.696018, 0.060122, -0.361145, 1.000000
-0.721521, -0.170597, 0.546473, 0.000000
-0.408370, -0.618347, -0.057693, 1.000000
0.673170, 0.119919, -0.175921, 1.000000
-0.250894, -0.693648, -0.166200, 1.000000
-0.777962, 0.747432, 0.424348, 0.000000
-0.145401, -0.341026, 0.321210, 1.000000
0.795370, -0.877326, 0.169505, 0.000000
0.596774, 0.222641, 0.677213, 0.000000
-0.451614, 0.800360, -0.487777, 0.000000
-0.481799, 0.550442, 0.473625, 0.000000
-0.605032, -0.379849, -0.210786, 1.000000
0.321684, -0.395774, -0.885520, 0.000000
0.229185, 0.011411, -0.644752, 1.000000
0.159173, -0.620941, -0.131968, 1.000000
0.577304, -0.194646, 0.199293, 1.000000
0.202860, -0.873650, -0.630497, 0.000000
-0.202178, -0.826852, -0.880988, 0.000000
-0.055128, 0.516495, 0.522579, 1.000000
0.553804, 0.300943, -0.872821, 0.000000
-0.564593, 0.259289, 0.476674, 1.000000
-0.614531, 0.660260, -0.386322, 0.000000
0.285540, 0.553170, -0.476925, 1.000000
0.054972, 0.896790, -0.881330, 0.000000
0.768824, -0.881524, 0.426005, 0.000000
0.375752, -0.076749, -0.844519, 0.000000
-0.292136, 0.568897, -0.451557, 1.000000
0.511914, -0.536055, -0.600420, 0.000000
0.816491, -0.544833, -0.764696, 0.000000
0.699542, 0.831730, -0.126644, 0.000000
-0.731575, -0.590839, -0.722558, 0.000000
-0.759236, 0.490416, 0.513147, 0.000000
-0.277204, 0.669160, -0.375546, 1.000000
-0.064461, 0.763205, 0.525245, 0.000000
0.399510, 0.358133, 0.708752, 0.000000
-0.522330, -0.048623, -0.391030, 1.000000
0.125591, 0.265868, -0.714382, 1.000000
-0.582202, 0.013550, -0.094255, 1.000000
0.407262, -0.157583, 0.595927, 1.000000
0.737218, -0.574292, -0.063850, 0.000000
-0.555919, -0.196408, 0.269899, 1.000000
0.443623, 0.625489, -0.715062, 0.000000
0.300591, -0.586784, -0.825415, 0.000000
-0.056017, -0.311247, 0.332456, 1.000000
0.208269, 0.845399, 0.659744, 0.000000
0.322088, -0.530008, 0.250304, 1.000000
-0.418053, -0.629996, -0.673853, 0.000000
0.300115, 0.790097, 0.530577, 0.000000
0.878005, 0.137641, 0.256285, 0.000000
-0.657672, -0.392810, -0.256390, 1.000000
-0.426036, -0.364774, -0.810227, 0.000000
0.619688, 0.454808, 0.866513, 0.000000
0.572434, 0.824555, 0.271429, 0.000000
0.390598, 0.643450, -0.081228, 1.000000
-0.406544, -0.882362, 0.099324, 0.000000
-0.032735, 0.492773, 0.362963, 1.000000
-0.432689, 0.178295, -0.795400, 0.000000
0.119154, -0.681992, -0.524057, 0.000000
-0.297275, -0.273059, 0.863683, 0.000000
-0.701433, 0.531767, -0.710796, 0.000000
-0.186569, 0.769682, -0.671349, 0.000000
0.045949, 0.322883, 0.649819, 1.000000
0.805839, -0.368534, -0.833899, 0.000000
0.135963, 0.780955, 0.638074, 0.000000
-0.420442, 0.797973, 0.348529, 0.000000
-0.004563, -0.309222, 0.580888, 1.000000
0.343043, 0.103039, 0.757994, 0.000000
-0.165602, 0.525842, 0.178694, 1.000000
0.048328, -0.178676, -0.200593, 1.000000
-0.063475, 0.124912, -0.791255, 0.000000
-0.394437, 0.880008, -0.079329, 0.000000
0.173726, -0.015848, 0.492371, 1.000000
0.851459, 0.257121, 0.358731, 0.000000
-0.851149, 0.272057, 0.042371, 0.000000
0.718439, -0.239174, 0.362841, 0.000000
0.751883, 0.617452, 0.367078, 0.000000
-0.165023, -0.804569, 0.241137, 0.000000
-0.249506, 0.795490, -0.180603, 0.000000
-0.216557, -0.705773, -0.434529, 0.000000
0.032935, -0.836053, -0.766687, 0.000000
-0.584418, 0.259442, 0.418358, 1.000000
-0.079504, -0.539207, 0.085999, 1.000000
-0.552173, -0.154421, -0.209882, 1.000000
-0.211560, 0.046565, 0.222963, 1.000000
0.545939, -0.369938, -0.242191, 1.000000
-0.826817, -0.310391, -0.790752, 0.000000
0.732170, -0.783252, 0.777271, 0.000000
-0.568252, 0.583319, -0.689669, 0.000000
0.823517, 0.348399, 0.020510, 0.000000
-0.211362, 0.879887, 0.094595, 0.000000
-0.213723, 0.754713, 0.876762, 0.000000
0.710462, 0.756457, -0.718126, 0.000000
0.465598, -0.008659, -0.304487, 1.000000
-0.381230, 0.700163, -0.511499, 0.000000
-0.606109, 0.510705, 0.131228, 1.000000
-0.707690, 0.150246, 0.892272, 0.000000
-0.553229, 0.700506, 0.261973, 0.000000
-0.188407, 0.696721, 0.722899, 0.000000
0.822563, 0.071900, -0.519164, 0.000000
-0.286953, -0.222599, -0.371092, 1.000000
-0.033108, 0.331698, 0.067038, 1.000000
-0.597403, -0.610848, 0.889284, 0.000000
0.251635, -0.625467, 0.012498, 1.000000
0.072315, -0.648866, -0.434437, 1.000000
-0.228666, 0.299203, 0.127129, 1.000000
0.764246, -0.319061, 0.057491, 0.000000
0.157684, 0.632144, 0.582497, 0.000000
0.784282, 0.221193, -0.012192, 0.000000
0.604213, -0.174034, 0.300078, 1.000000
-0.676603, -0.491279, 0.899159, 0.000000
0.773936, -0.294614, -0.645973, 0.000000
0.144370, -0.502800, 0.162714, 1.000000
0.076332, -0.261371, -0.797914, 0.000000
0.248869, -0.245398, 0.021695, 1.000000
-0.777021, -0.071080, 0.077519, 1.000000
0.072386, 0.898343, 0.057582, 0.000000
-0.805998, -0.144329, -0.161229, 0.000000
-0.637860, 0.370393, 0.354634, 1.000000
0.692122, -0.790187, 0.751697, 0.000000
-0.355503, -0.899098, 0.603104, 0.000000
0.639971, 0.510742, -0.026505, 1.000000
0.391308, -0.512619, -0.570897, 0.000000
-0.756342, 0.856501, 0.165700, 0.000000
-0.427387, 0.813436, 0.264278, 0.000000
0.001647, -0.801328, 0.635312, 0.000000
-0.506082, -0.529879, -0.626427, 0.000000
-0.479922, -0.536981, -0.552793, 0.000000
-0.623165, -0.568246, -0.228099, 0.000000
-0.428175, -0.326696, 0.070562, 1.000000
-0.567596, -0.049217, -0.800612, 0.000000
0.026424, -0.151649, -0.243977, 1.000000
0.447494, -0.339838, -0.270886, 1.000000
-0.817642, 0.484622, -0.670705, 0.000000
0.649913, -0.817730, 0.662011, 0.000000
0.251398, 0.414378, -0.236009, 1.000000
